service_description = PMOMax,service_description,sku_id,sku_description,usage_start_time,usage_end_time,project_id,project_name,export_time,cost,currency,usage_amount,usage_unit,usage_amount_in_pricing_units,usage_pricing_unit,invoice_month
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 02:00:00.000000 UTC,2026-04-12 03:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 08:59:46.231657 UTC,0,USD,"4,306",seconds,0.001661266,month,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-12 02:00:00.000000 UTC,2026-04-12 03:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 06:47:38.179444 UTC,0,USD,"2,362",bytes,0.0000022,gibibyte,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 02:00:00.000000 UTC,2026-04-12 03:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 08:59:46.231657 UTC,0,USD,"2,153",seconds,0.000830633,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 02:00:00.000000 UTC,2026-04-12 03:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 10:48:03.967642 UTC,0,USD,"1,447",seconds,0.000558256,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 03:00:00.000000 UTC,2026-04-12 04:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 10:48:03.967642 UTC,0,USD,"3,600",seconds,0.001388889,month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 03:00:00.000000 UTC,2026-04-12 04:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 08:59:46.231657 UTC,0,USD,"581,232,636,074",byte-seconds,0.000208841,gibibyte month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 03:00:00.000000 UTC,2026-04-12 04:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 10:48:03.967642 UTC,0,USD,"7,200",seconds,0.002777778,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 04:00:00.000000 UTC,2026-04-12 05:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 13:56:24.928651 UTC,0,USD,"1,725",seconds,0.000665509,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 04:00:00.000000 UTC,2026-04-12 05:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 13:23:10.255526 UTC,0,USD,"1,725",seconds,0.000665509,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 04:00:00.000000 UTC,2026-04-12 05:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 10:48:03.967642 UTC,0,USD,"3,750",seconds,0.00144676,month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 04:00:00.000000 UTC,2026-04-12 05:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 08:59:46.231657 UTC,0,USD,"581,232,636,074",byte-seconds,0.000208841,gibibyte month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 04:00:00.000000 UTC,2026-04-12 05:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 10:48:03.967642 UTC,0,USD,"1,875",seconds,0.00072338,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 04:00:00.000000 UTC,2026-04-12 05:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 13:56:24.928651 UTC,0,USD,"1,725",seconds,0.000665509,month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 05:00:00.000000 UTC,2026-04-12 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:54:27.843235 UTC,0,USD,"308,214,927,068",byte-seconds,0.000110744,gibibyte month,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-12 05:00:00.000000 UTC,2026-04-12 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 10:06:56.372156 UTC,0,USD,843,bytes,0.000000785,gibibyte,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 05:00:00.000000 UTC,2026-04-12 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 13:56:24.928651 UTC,0,USD,"3,600",seconds,0.001388889,month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 05:00:00.000000 UTC,2026-04-12 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 10:06:56.372156 UTC,0,USD,"272,880,422,321",byte-seconds,0.000098048,gibibyte month,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-12 05:00:00.000000 UTC,2026-04-12 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 10:06:56.372156 UTC,0,USD,"2,448",bytes,0.00000228,gibibyte,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 05:00:00.000000 UTC,2026-04-12 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 13:23:10.255526 UTC,0,USD,"3,600",seconds,0.001388889,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 05:00:00.000000 UTC,2026-04-12 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 13:56:24.928651 UTC,0,USD,"3,600",seconds,0.001388889,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 06:00:00.000000 UTC,2026-04-12 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 13:23:10.255526 UTC,0,USD,"3,600",seconds,0.001388889,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 06:00:00.000000 UTC,2026-04-12 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 13:23:10.255526 UTC,0,USD,"7,200",seconds,0.002777778,month,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-12 06:00:00.000000 UTC,2026-04-12 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 10:48:03.967642 UTC,0,USD,846,bytes,0.000000788,gibibyte,202604
95FF-2EF5-5EA1,Cloud Storage,0D5D-6E23-4250,Standard Storage US Multi-region,2026-04-12 06:00:00.000000 UTC,2026-04-12 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 01:50:29.188775 UTC,0.000109,USD,"11,712,530,620,416",byte-seconds,0.004208389,gibibyte month,202604
95FF-2EF5-5EA1,Cloud Storage,E5F0-6A5D-7BAD,Standard Storage US Regional,2026-04-12 06:00:00.000000 UTC,2026-04-12 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 06:43:03.191402 UTC,0,USD,"16,322,656,117,760",byte-seconds,0.005864837,gibibyte month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 06:00:00.000000 UTC,2026-04-12 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:54:27.843235 UTC,0,USD,"581,232,968,802",byte-seconds,0.000208841,gibibyte month,202604
95FF-2EF5-5EA1,Cloud Storage,E5F0-6A5D-7BAD,Standard Storage US Regional,2026-04-12 06:00:00.000000 UTC,2026-04-12 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 06:43:03.191402 UTC,0,USD,"23,430,900,326,400",byte-seconds,0.008418876,gibibyte month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 07:00:00.000000 UTC,2026-04-12 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:54:27.843235 UTC,0,USD,"581,232,968,802",byte-seconds,0.000208841,gibibyte month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 07:00:00.000000 UTC,2026-04-12 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 18:48:14.502378 UTC,0.000002,USD,1.350155,seconds,0.000375043,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 07:00:00.000000 UTC,2026-04-12 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 06:53:53.925633 UTC,0.000001,USD,1.036661,seconds,0.000287961,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 07:00:00.000000 UTC,2026-04-12 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:54:27.843235 UTC,0.000002,USD,1.450186,seconds,0.000402829,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 07:00:00.000000 UTC,2026-04-12 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 13:56:24.928651 UTC,0,USD,"7,200",seconds,0.002777778,month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 07:00:00.000000 UTC,2026-04-12 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 09:56:19.986884 UTC,0.000001,USD,1.048,seconds,0.000291111,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 07:00:00.000000 UTC,2026-04-12 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 23:14:18.804487 UTC,0.000002,USD,1.400414,seconds,0.000389004,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 07:00:00.000000 UTC,2026-04-12 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 13:56:24.928651 UTC,0,USD,"3,600",seconds,0.001388889,month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 08:00:00.000000 UTC,2026-04-12 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:54:27.843235 UTC,0,USD,"581,232,968,802",byte-seconds,0.000208841,gibibyte month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 08:00:00.000000 UTC,2026-04-12 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 13:56:24.928651 UTC,0,USD,"7,200",seconds,0.002777778,month,202604
152E-C115-5142,Cloud Run,0CCB-7057-48DE,Cloud Run GOOGLE-API Data Transfer Out,2026-04-12 08:00:00.000000 UTC,2026-04-12 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 12:07:47.895697 UTC,0,USD,"3,314",bytes,0.000003086,gibibyte,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 08:00:00.000000 UTC,2026-04-12 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 10:48:34.196477 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-12 08:00:00.000000 UTC,2026-04-12 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 13:23:10.255526 UTC,0,USD,"2,161",bytes,0.000002013,gibibyte,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-12 08:00:00.000000 UTC,2026-04-12 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 12:07:47.895697 UTC,0,USD,"3,185",bytes,0.000002966,gibibyte,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-12 08:00:00.000000 UTC,2026-04-12 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 12:07:47.895697 UTC,0,USD,669,bytes,0.000000623,gibibyte,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-12 08:00:00.000000 UTC,2026-04-12 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 13:23:10.255526 UTC,0.000014,USD,0.6,seconds,0.6,second,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 08:00:00.000000 UTC,2026-04-12 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:54:27.843235 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 08:00:00.000000 UTC,2026-04-12 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 23:14:18.804487 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-12 08:00:00.000000 UTC,2026-04-12 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 12:07:47.895697 UTC,0.00013,USD,5.450186,seconds,5.450186,second,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 08:00:00.000000 UTC,2026-04-12 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 18:48:14.502378 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
152E-C115-5142,Cloud Run,02A2-9231-36A6,Services Memory (Request-based billing),2026-04-12 08:00:00.000000 UTC,2026-04-12 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 12:07:47.895697 UTC,0.000003,USD,"1,449,551,462.40",byte-seconds,1.35,gibibyte second,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-12 08:00:00.000000 UTC,2026-04-12 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 13:56:24.928651 UTC,0,USD,0,seconds,0,second,202604
152E-C115-5142,Cloud Run,2DA5-55D3-E679,Requests,2026-04-12 08:00:00.000000 UTC,2026-04-12 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 12:07:47.895697 UTC,0,USD,1,requests,1,count,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 08:00:00.000000 UTC,2026-04-12 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 13:56:24.928651 UTC,0,USD,"3,600",seconds,0.001388889,month,202604
152E-C115-5142,Cloud Run,02A2-9231-36A6,Services Memory (Request-based billing),2026-04-12 08:00:00.000000 UTC,2026-04-12 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 13:23:10.255526 UTC,0,USD,"322,122,547.20",byte-seconds,0.3,gibibyte second,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 08:00:00.000000 UTC,2026-04-12 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 06:53:53.925633 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 09:00:00.000000 UTC,2026-04-12 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 18:48:14.502378 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-12 09:00:00.000000 UTC,2026-04-12 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 13:23:10.255526 UTC,0,USD,"1,693",bytes,0.000001577,gibibyte,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 09:00:00.000000 UTC,2026-04-12 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 13:56:24.928651 UTC,0,USD,138,seconds,0.00005324,month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 09:00:00.000000 UTC,2026-04-12 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 09:56:19.986884 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 09:00:00.000000 UTC,2026-04-12 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:54:27.843235 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 09:00:00.000000 UTC,2026-04-12 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 15:26:04.455546 UTC,0,USD,"3,531",seconds,0.001362269,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 09:00:00.000000 UTC,2026-04-12 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 15:26:04.455546 UTC,0,USD,"7,062",seconds,0.002724538,month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 09:00:00.000000 UTC,2026-04-12 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 06:53:53.925633 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 09:00:00.000000 UTC,2026-04-12 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 23:14:18.804487 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 09:00:00.000000 UTC,2026-04-12 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 13:56:24.928651 UTC,0,USD,69,seconds,0.00002662,month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 09:00:00.000000 UTC,2026-04-12 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:00:38.025866 UTC,0,USD,"581,232,968,801",byte-seconds,0.000208841,gibibyte month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 10:00:00.000000 UTC,2026-04-12 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 23:14:18.804487 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 10:00:00.000000 UTC,2026-04-12 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 06:53:53.925633 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 10:00:00.000000 UTC,2026-04-12 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 18:48:14.502378 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 10:00:00.000000 UTC,2026-04-12 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 09:56:19.986884 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 10:00:00.000000 UTC,2026-04-12 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:00:38.025866 UTC,0,USD,"4,696",seconds,0.001811728,month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 10:00:00.000000 UTC,2026-04-12 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:54:27.843235 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 10:00:00.000000 UTC,2026-04-12 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:00:38.025866 UTC,0,USD,"2,348",seconds,0.000905864,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 10:00:00.000000 UTC,2026-04-12 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 15:26:04.455546 UTC,0,USD,"1,252",seconds,0.000483025,month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 10:00:00.000000 UTC,2026-04-12 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:00:38.025866 UTC,0,USD,"581,232,968,801",byte-seconds,0.000208841,gibibyte month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 10:00:00.000000 UTC,2026-04-12 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 16:04:23.446967 UTC,0,USD,"1,252",seconds,0.000483025,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 10:00:00.000000 UTC,2026-04-12 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 16:04:23.446967 UTC,0,USD,"1,252",seconds,0.000483025,month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 11:00:00.000000 UTC,2026-04-12 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 23:14:18.804487 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 11:00:00.000000 UTC,2026-04-12 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:00:38.025866 UTC,0,USD,"6,108",seconds,0.002356482,month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 11:00:00.000000 UTC,2026-04-12 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:00:38.025866 UTC,0,USD,"581,232,968,801",byte-seconds,0.000208841,gibibyte month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 11:00:00.000000 UTC,2026-04-12 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 18:48:14.502378 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 11:00:00.000000 UTC,2026-04-12 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 06:43:03.191402 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 11:00:00.000000 UTC,2026-04-12 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 18:54:10.264408 UTC,0,USD,"1,092",seconds,0.000421296,month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 11:00:00.000000 UTC,2026-04-12 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:54:27.843235 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-12 11:00:00.000000 UTC,2026-04-12 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 16:04:23.446967 UTC,0,USD,847,bytes,0.000000789,gibibyte,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 11:00:00.000000 UTC,2026-04-12 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:00:38.025866 UTC,0,USD,"3,054",seconds,0.001178241,month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 11:00:00.000000 UTC,2026-04-12 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 09:56:19.986884 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 11:00:00.000000 UTC,2026-04-12 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 18:54:10.264408 UTC,0,USD,546,seconds,0.000210648,month,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-12 11:00:00.000000 UTC,2026-04-12 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 16:04:23.446967 UTC,0,USD,667,bytes,0.000000621,gibibyte,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 12:00:00.000000 UTC,2026-04-12 13:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 18:54:10.264408 UTC,0,USD,"3,600",seconds,0.001388889,month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 12:00:00.000000 UTC,2026-04-12 13:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 23:14:18.804487 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-12 12:00:00.000000 UTC,2026-04-12 13:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-13 09:56:19.986884 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-12 12:00:00.000000 UTC,2026-04-12 13:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 18:54:10.264408 UTC,0,USD,"7,200",seconds,0.002777778,month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-12 12:00:00.000000 UTC,2026-04-12 13:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-12 17:00:38.025866 UTC,0,USD,"581,232,968,801",byte-seconds,0.000208841,gibibyte month,202604
